item_id,majority_vote_label,score
mhs_20018_1,2,1.0
mhs_20019_1,2,1.0
mhs_20020_1,2,1.0
mhs_20021_1,2,1.0
mhs_20022_1,2,1.0
mhs_20023_1,2,1.0
mhs_20024_1,0,0.0
mhs_20025_1,2,1.0
mhs_20026_1,2,1.0
mhs_20027_1,2,1.0
mhs_20028_1,2,1.0
mhs_20029_1,2,1.0
mhs_20030_1,2,1.0
mhs_20031_1,2,1.0
mhs_20032_1,2,1.0
mhs_20033_1,2,1.0
mhs_20034_1,2,1.0
mhs_20035_1,2,1.0
mhs_20036_1,0,0.0
mhs_20037_1,0,0.0
mhs_20038_1,1,0.5
mhs_20039_1,0,0.0
mhs_20040_1,1,0.5
mhs_20041_1,0,0.0
mhs_20042_1,0,0.0
mhs_20043_1,1,0.5
mhs_20044_1,0,0.0
mhs_20045_1,2,1.0
mhs_20046_1,0,0.0
mhs_20047_1,2,1.0
mhs_20048_1,0,0.0
mhs_20049_1,0,0.0
mhs_20050_1,0,0.0
mhs_20051_1,0,0.0
mhs_20052_1,0,0.0
mhs_20053_1,0,0.0
mhs_20054_1,0,0.0
mhs_20055_1,0,0.0
mhs_20056_1,0,0.0
mhs_20057_1,2,1.0
mhs_20058_1,0,0.0
mhs_20059_1,0,0.0
mhs_20060_1,0,0.0
mhs_20061_1,0,0.0
mhs_20062_1,0,0.0
mhs_20063_1,0,0.0
mhs_20064_1,0,0.0
mhs_20065_1,0,0.0
mhs_20066_1,0,0.0
mhs_20067_1,0,0.0
mhs_20068_1,2,1.0
mhs_20069_1,0,0.0
mhs_20070_1,1,0.5
mhs_20235_2,1,0.5
mhs_20661_2,0,0.0
mhs_20682_2,0,0.0
mhs_21005_2,0,0.0
mhs_21067_2,0,0.0
mhs_21592_2,2,1.0
mhs_21665_2,0,0.0
mhs_21708_2,0,0.0
mhs_21939_2,2,1.0
mhs_21956_2,2,1.0
mhs_22253_2,0,0.0
mhs_22309_2,2,1.0
mhs_22704_2,0,0.0
mhs_22834_2,0,0.0
mhs_2290_0,2,1.0
mhs_22973_2,2,1.0
mhs_23057_2,0,0.0
mhs_23081_2,2,1.0
mhs_23262_2,2,1.0
mhs_23353_2,1,0.5
mhs_2364_0,2,1.0
mhs_24071_2,2,1.0
mhs_24310_2,1,0.5
mhs_24361_2,0,0.0
mhs_24646_2,0,0.0
mhs_24964_2,0,0.0
mhs_25291_2,0,0.0
mhs_2546_0,0,0.0
mhs_2604_0,0,0.0
mhs_26201_2,0,0.0
mhs_26233_2,2,1.0
mhs_27186_2,0,0.0
mhs_27206_2,0,0.0
mhs_2728_0,2,1.0
mhs_27507_2,0,0.0
mhs_27528_2,0,0.0
mhs_28322_2,0,0.0
mhs_28712_2,2,1.0
mhs_28872_2,1,0.5
mhs_29454_2,0,0.0
mhs_29832_2,2,1.0
mhs_30015_2,0,0.0
mhs_30530_2,2,1.0
mhs_30863_2,2,1.0
mhs_31130_2,2,1.0
mhs_3155_0,0,0.0
mhs_31761_2,0,0.0
mhs_32074_2,0,0.0
mhs_32118_2,2,1.0
mhs_32235_2,2,1.0
mhs_32538_2,0,0.0
mhs_32543_2,0,0.0
mhs_32656_2,2,1.0
mhs_32839_2,0,0.0
mhs_33448_2,0,0.0
mhs_34258_2,2,1.0
mhs_34352_2,2,1.0
mhs_34687_2,0,0.0
mhs_34789_2,0,0.0
mhs_35489_2,1,0.5
mhs_35961_2,0,0.0
mhs_36000_2,0,0.0
mhs_36447_2,2,1.0
mhs_36637_2,2,1.0
mhs_36743_2,0,0.0
mhs_37218_2,0,0.0
mhs_37630_2,0,0.0
mhs_37675_2,0,0.0
mhs_37779_2,2,1.0
mhs_37785_2,0,0.0
mhs_38160_2,0,0.0
mhs_38385_2,0,0.0
mhs_39862_2,2,1.0
mhs_40492_3,1,0.5
mhs_40862_3,1,0.5
mhs_41452_3,0,0.0
mhs_41631_3,0,0.0
mhs_42085_3,0,0.0
mhs_42330_3,1,0.5
mhs_42491_3,0,0.0
mhs_42558_3,2,1.0
mhs_42571_3,0,0.0
mhs_42663_3,0,0.0
mhs_4275_0,2,1.0
mhs_4284_0,2,1.0
mhs_43108_3,0,0.0
mhs_43148_3,2,1.0
mhs_43243_3,1,0.5
mhs_43347_3,2,1.0
mhs_43458_3,0,0.0
mhs_43549_3,2,1.0
mhs_43618_3,0,0.0
mhs_43803_3,0,0.0
mhs_43967_3,0,0.0
mhs_44280_3,1,0.5
mhs_44353_3,2,1.0
mhs_44395_3,2,1.0
mhs_44493_3,0,0.0
mhs_44650_3,2,1.0
mhs_4474_0,0,0.0
mhs_44781_3,2,1.0
mhs_44911_3,2,1.0
mhs_4520_0,2,1.0
mhs_45279_3,2,1.0
mhs_45324_3,1,0.5
mhs_45387_3,2,1.0
mhs_45464_3,2,1.0
mhs_4546_0,2,1.0
mhs_45496_3,0,0.0
mhs_45499_3,2,1.0
mhs_45579_3,1,0.5
mhs_45648_3,0,0.0
mhs_45751_3,2,1.0
mhs_45753_3,0,0.0
mhs_45886_3,0,0.0
mhs_4602_0,0,0.0
mhs_46079_3,0,0.0
mhs_46099_3,0,0.0
mhs_4616_0,1,0.5
mhs_46177_3,0,0.0
mhs_46653_3,1,0.5
mhs_46900_3,2,1.0
mhs_46913_3,0,0.0
mhs_47136_3,1,0.5
mhs_47450_3,0,0.0
mhs_47636_3,2,1.0
mhs_47777_3,0,0.0
mhs_47793_3,0,0.0
mhs_47922_3,1,0.5
mhs_47936_3,0,0.0
mhs_48002_3,0,0.0
mhs_48215_3,0,0.0
mhs_48244_3,2,1.0
mhs_48258_3,2,1.0
mhs_49021_3,1,0.5
mhs_49143_3,0,0.0
mhs_49529_3,1,0.5
mhs_49815_3,1,0.5
mhs_50053_3,2,1.0
mhs_518_0,0,0.0
mhs_5453_0,2,1.0
mhs_5470_0,0,0.0
mhs_5599_0,0,0.0
mhs_5606_0,1,0.5
mhs_5747_0,0,0.0
mhs_5860_0,2,1.0
mhs_6185_0,1,0.5
mhs_6297_0,2,1.0
mhs_6634_0,0,0.0
mhs_6781_0,1,0.5
mhs_6841_0,0,0.0
mhs_6964_0,0,0.0
mhs_7903_0,0,0.0
mhs_8021_0,0,0.0
mhs_8223_0,2,1.0
mhs_8287_0,0,0.0
mhs_8393_0,2,1.0
mhs_8563_0,0,0.0
mhs_8619_0,0,0.0
mhs_9255_0,2,1.0
mhs_9580_0,0,0.0
mhs_9748_0,0,0.0
