item_id,agent_id,annotator_id,label
mtbench_83_turn1,vicuna-13b-v1.2,author_4,1
mtbench_83_turn1,gpt-3.5-turbo,author_4,1
mtbench_83_turn2,vicuna-13b-v1.2,author_4,0
mtbench_83_turn2,gpt-3.5-turbo,author_4,2
mtbench_83_turn1,vicuna-13b-v1.2,expert_34,1
mtbench_83_turn1,gpt-3.5-turbo,expert_34,1
mtbench_83_turn2,vicuna-13b-v1.2,expert_34,0
mtbench_83_turn2,gpt-3.5-turbo,expert_34,2
mtbench_83_turn1,vicuna-13b-v1.2,expert_46,2
mtbench_83_turn1,gpt-4,expert_46,0
mtbench_83_turn2,vicuna-13b-v1.2,expert_46,0
mtbench_83_turn2,gpt-4,expert_46,2
mtbench_83_turn1,vicuna-13b-v1.2,expert_20,2
mtbench_83_turn1,llama-13b,expert_20,0
mtbench_83_turn2,vicuna-13b-v1.2,expert_20,2
mtbench_83_turn2,llama-13b,expert_20,0
mtbench_84_turn1,alpaca-13b,expert_1,0
mtbench_84_turn1,gpt-3.5-turbo,expert_1,2
mtbench_84_turn2,alpaca-13b,expert_1,0
mtbench_84_turn2,gpt-3.5-turbo,expert_1,2
mtbench_84_turn1,alpaca-13b,expert_6,2
mtbench_84_turn1,llama-13b,expert_6,0
mtbench_84_turn2,alpaca-13b,expert_6,0
mtbench_84_turn2,llama-13b,expert_6,2
mtbench_84_turn1,alpaca-13b,expert_22,2
mtbench_84_turn1,vicuna-13b-v1.2,expert_22,0
mtbench_84_turn2,alpaca-13b,expert_22,0
mtbench_84_turn2,vicuna-13b-v1.2,expert_22,2
mtbench_84_turn1,alpaca-13b,expert_45,0
mtbench_84_turn1,vicuna-13b-v1.2,expert_45,2
mtbench_84_turn2,alpaca-13b,expert_45,0
mtbench_84_turn2,vicuna-13b-v1.2,expert_45,2
mtbench_84_turn1,gpt-3.5-turbo,author_4,2
mtbench_84_turn1,alpaca-13b,author_4,0
mtbench_84_turn2,gpt-3.5-turbo,author_4,2
mtbench_84_turn2,alpaca-13b,author_4,0
mtbench_84_turn1,gpt-3.5-turbo,expert_24,1
mtbench_84_turn1,alpaca-13b,expert_24,1
mtbench_84_turn2,gpt-3.5-turbo,expert_24,2
mtbench_84_turn2,alpaca-13b,expert_24,0
mtbench_84_turn1,gpt-3.5-turbo,expert_47,0
mtbench_84_turn1,alpaca-13b,expert_47,2
mtbench_84_turn2,gpt-3.5-turbo,expert_47,2
mtbench_84_turn2,alpaca-13b,expert_47,0
mtbench_84_turn1,gpt-3.5-turbo,expert_24,1
mtbench_84_turn1,claude-v1,expert_24,1
mtbench_84_turn2,gpt-3.5-turbo,expert_24,1
mtbench_84_turn2,claude-v1,expert_24,1
mtbench_84_turn1,gpt-3.5-turbo,author_4,0
mtbench_84_turn1,vicuna-13b-v1.2,author_4,2
mtbench_84_turn2,gpt-3.5-turbo,author_4,1
mtbench_84_turn2,vicuna-13b-v1.2,author_4,1
mtbench_84_turn1,llama-13b,expert_0,2
mtbench_84_turn1,claude-v1,expert_0,0
mtbench_84_turn2,llama-13b,expert_0,1
mtbench_84_turn2,claude-v1,expert_0,1
mtbench_84_turn1,llama-13b,expert_8,2
mtbench_84_turn1,claude-v1,expert_8,0
mtbench_84_turn2,llama-13b,expert_8,0
mtbench_84_turn2,claude-v1,expert_8,2
mtbench_84_turn1,llama-13b,author_2,2
mtbench_84_turn1,gpt-4,author_2,0
mtbench_84_turn2,llama-13b,author_2,0
mtbench_84_turn2,gpt-4,author_2,2
mtbench_84_turn1,llama-13b,expert_43,0
mtbench_84_turn1,vicuna-13b-v1.2,expert_43,2
mtbench_84_turn2,llama-13b,expert_43,0
mtbench_84_turn2,vicuna-13b-v1.2,expert_43,2
mtbench_85_turn1,alpaca-13b,author_5,0
mtbench_85_turn1,claude-v1,author_5,2
mtbench_85_turn2,alpaca-13b,author_5,0
mtbench_85_turn2,claude-v1,author_5,2
mtbench_85_turn1,alpaca-13b,expert_8,0
mtbench_85_turn1,gpt-4,expert_8,2
mtbench_85_turn2,alpaca-13b,expert_8,0
mtbench_85_turn2,gpt-4,expert_8,2
mtbench_85_turn1,alpaca-13b,expert_15,2
mtbench_85_turn1,llama-13b,expert_15,0
mtbench_85_turn2,alpaca-13b,expert_15,2
mtbench_85_turn2,llama-13b,expert_15,0
mtbench_85_turn1,alpaca-13b,expert_22,0
mtbench_85_turn1,vicuna-13b-v1.2,expert_22,2
mtbench_85_turn2,alpaca-13b,expert_22,0
mtbench_85_turn2,vicuna-13b-v1.2,expert_22,2
mtbench_85_turn1,claude-v1,expert_11,2
mtbench_85_turn1,alpaca-13b,expert_11,0
mtbench_85_turn2,claude-v1,expert_11,2
mtbench_85_turn2,alpaca-13b,expert_11,0
mtbench_85_turn1,claude-v1,expert_16,2
mtbench_85_turn1,alpaca-13b,expert_16,0
mtbench_85_turn2,claude-v1,expert_16,2
mtbench_85_turn2,alpaca-13b,expert_16,0
mtbench_85_turn1,claude-v1,author_0,1
mtbench_85_turn1,gpt-3.5-turbo,author_0,1
mtbench_85_turn2,claude-v1,author_0,1
mtbench_85_turn2,gpt-3.5-turbo,author_0,1
mtbench_85_turn1,claude-v1,expert_56,2
mtbench_85_turn1,gpt-4,expert_56,0
mtbench_85_turn2,claude-v1,expert_56,0
mtbench_85_turn2,gpt-4,expert_56,2
mtbench_85_turn1,gpt-3.5-turbo,expert_12,2
mtbench_85_turn1,alpaca-13b,expert_12,0
mtbench_85_turn2,gpt-3.5-turbo,expert_12,1
mtbench_85_turn2,alpaca-13b,expert_12,1
mtbench_85_turn1,gpt-3.5-turbo,expert_24,2
mtbench_85_turn1,alpaca-13b,expert_24,0
mtbench_85_turn2,gpt-3.5-turbo,expert_24,0
mtbench_85_turn2,alpaca-13b,expert_24,2
mtbench_85_turn1,gpt-3.5-turbo,expert_36,0
mtbench_85_turn1,alpaca-13b,expert_36,2
mtbench_85_turn2,gpt-3.5-turbo,expert_36,0
mtbench_85_turn2,alpaca-13b,expert_36,2
mtbench_85_turn1,gpt-3.5-turbo,expert_24,1
mtbench_85_turn1,claude-v1,expert_24,1
mtbench_85_turn2,gpt-3.5-turbo,expert_24,0
mtbench_85_turn2,claude-v1,expert_24,2
mtbench_85_turn1,gpt-3.5-turbo,expert_50,2
mtbench_85_turn1,gpt-4,expert_50,0
mtbench_85_turn2,gpt-3.5-turbo,expert_50,0
mtbench_85_turn2,gpt-4,expert_50,2
mtbench_85_turn1,gpt-3.5-turbo,expert_42,2
mtbench_85_turn1,llama-13b,expert_42,0
mtbench_85_turn2,gpt-3.5-turbo,expert_42,2
mtbench_85_turn2,llama-13b,expert_42,0
mtbench_85_turn1,gpt-3.5-turbo,expert_42,2
mtbench_85_turn1,vicuna-13b-v1.2,expert_42,0
mtbench_85_turn2,gpt-3.5-turbo,expert_42,2
mtbench_85_turn2,vicuna-13b-v1.2,expert_42,0
mtbench_85_turn1,gpt-4,expert_3,2
mtbench_85_turn1,alpaca-13b,expert_3,0
mtbench_85_turn2,gpt-4,expert_3,2
mtbench_85_turn2,alpaca-13b,expert_3,0
mtbench_85_turn1,gpt-4,expert_45,0
mtbench_85_turn1,claude-v1,expert_45,2
mtbench_85_turn2,gpt-4,expert_45,2
mtbench_85_turn2,claude-v1,expert_45,0
mtbench_85_turn1,gpt-4,expert_1,2
mtbench_85_turn1,gpt-3.5-turbo,expert_1,0
mtbench_85_turn2,gpt-4,expert_1,1
mtbench_85_turn2,gpt-3.5-turbo,expert_1,1
mtbench_85_turn1,gpt-4,expert_9,1
mtbench_85_turn1,gpt-3.5-turbo,expert_9,1
mtbench_85_turn2,gpt-4,expert_9,2
mtbench_85_turn2,gpt-3.5-turbo,expert_9,0
mtbench_85_turn1,llama-13b,expert_24,0
mtbench_85_turn1,gpt-3.5-turbo,expert_24,2
mtbench_85_turn2,llama-13b,expert_24,0
mtbench_85_turn2,gpt-3.5-turbo,expert_24,2
mtbench_85_turn1,llama-13b,expert_17,2
mtbench_85_turn1,gpt-4,expert_17,0
mtbench_85_turn2,llama-13b,expert_17,1
mtbench_85_turn2,gpt-4,expert_17,1
mtbench_85_turn1,vicuna-13b-v1.2,author_3,2
mtbench_85_turn1,alpaca-13b,author_3,0
mtbench_85_turn2,vicuna-13b-v1.2,author_3,1
mtbench_85_turn2,alpaca-13b,author_3,1
mtbench_85_turn1,vicuna-13b-v1.2,expert_7,1
mtbench_85_turn1,alpaca-13b,expert_7,1
mtbench_85_turn2,vicuna-13b-v1.2,expert_7,0
mtbench_85_turn2,alpaca-13b,expert_7,2
mtbench_85_turn1,vicuna-13b-v1.2,author_0,1
mtbench_85_turn1,gpt-3.5-turbo,author_0,1
mtbench_85_turn2,vicuna-13b-v1.2,author_0,1
mtbench_85_turn2,gpt-3.5-turbo,author_0,1
mtbench_85_turn1,vicuna-13b-v1.2,expert_24,0
mtbench_85_turn1,gpt-3.5-turbo,expert_24,2
mtbench_85_turn2,vicuna-13b-v1.2,expert_24,0
mtbench_85_turn2,gpt-3.5-turbo,expert_24,2
mtbench_85_turn1,vicuna-13b-v1.2,expert_26,2
mtbench_85_turn1,gpt-3.5-turbo,expert_26,0
mtbench_85_turn2,vicuna-13b-v1.2,expert_26,2
mtbench_85_turn2,gpt-3.5-turbo,expert_26,0
mtbench_86_turn1,alpaca-13b,expert_13,1
mtbench_86_turn1,llama-13b,expert_13,1
mtbench_86_turn2,alpaca-13b,expert_13,1
mtbench_86_turn2,llama-13b,expert_13,1
mtbench_86_turn1,alpaca-13b,expert_34,0
mtbench_86_turn1,llama-13b,expert_34,2
mtbench_86_turn2,alpaca-13b,expert_34,2
mtbench_86_turn2,llama-13b,expert_34,0
mtbench_86_turn1,claude-v1,expert_42,2
mtbench_86_turn1,alpaca-13b,expert_42,0
mtbench_86_turn2,claude-v1,expert_42,2
mtbench_86_turn2,alpaca-13b,expert_42,0
mtbench_86_turn1,claude-v1,expert_24,1
mtbench_86_turn1,gpt-3.5-turbo,expert_24,1
mtbench_86_turn2,claude-v1,expert_24,0
mtbench_86_turn2,gpt-3.5-turbo,expert_24,2
mtbench_86_turn1,claude-v1,expert_19,1
mtbench_86_turn1,vicuna-13b-v1.2,expert_19,1
mtbench_86_turn2,claude-v1,expert_19,2
mtbench_86_turn2,vicuna-13b-v1.2,expert_19,0
mtbench_86_turn1,gpt-3.5-turbo,author_0,2
mtbench_86_turn1,alpaca-13b,author_0,0
mtbench_86_turn2,gpt-3.5-turbo,author_0,2
mtbench_86_turn2,alpaca-13b,author_0,0
mtbench_86_turn1,gpt-3.5-turbo,expert_24,2
mtbench_86_turn1,alpaca-13b,expert_24,0
mtbench_86_turn2,gpt-3.5-turbo,expert_24,2
mtbench_86_turn2,alpaca-13b,expert_24,0
mtbench_86_turn1,gpt-3.5-turbo,expert_6,2
mtbench_86_turn1,alpaca-13b,expert_6,0
mtbench_86_turn2,gpt-3.5-turbo,expert_6,2
mtbench_86_turn2,alpaca-13b,expert_6,0
mtbench_86_turn1,gpt-3.5-turbo,expert_1,0
mtbench_86_turn1,gpt-4,expert_1,2
mtbench_86_turn2,gpt-3.5-turbo,expert_1,2
mtbench_86_turn2,gpt-4,expert_1,0
mtbench_86_turn1,gpt-3.5-turbo,expert_5,2
mtbench_86_turn1,llama-13b,expert_5,0
mtbench_86_turn2,gpt-3.5-turbo,expert_5,2
mtbench_86_turn2,llama-13b,expert_5,0
mtbench_86_turn1,gpt-3.5-turbo,expert_50,2
mtbench_86_turn1,vicuna-13b-v1.2,expert_50,0
mtbench_86_turn2,gpt-3.5-turbo,expert_50,2
mtbench_86_turn2,vicuna-13b-v1.2,expert_50,0
mtbench_86_turn1,gpt-4,expert_27,2
mtbench_86_turn1,claude-v1,expert_27,0
mtbench_86_turn2,gpt-4,expert_27,2
mtbench_86_turn2,claude-v1,expert_27,0
mtbench_86_turn1,gpt-4,expert_6,2
mtbench_86_turn1,claude-v1,expert_6,0
mtbench_86_turn2,gpt-4,expert_6,2
mtbench_86_turn2,claude-v1,expert_6,0
mtbench_86_turn1,gpt-4,expert_56,2
mtbench_86_turn1,gpt-3.5-turbo,expert_56,0
mtbench_86_turn2,gpt-4,expert_56,0
mtbench_86_turn2,gpt-3.5-turbo,expert_56,2
mtbench_86_turn1,llama-13b,expert_49,0
mtbench_86_turn1,gpt-3.5-turbo,expert_49,2
mtbench_86_turn2,llama-13b,expert_49,0
mtbench_86_turn2,gpt-3.5-turbo,expert_49,2
mtbench_86_turn1,llama-13b,expert_9,1
mtbench_86_turn1,gpt-3.5-turbo,expert_9,1
mtbench_86_turn2,llama-13b,expert_9,0
mtbench_86_turn2,gpt-3.5-turbo,expert_9,2
mtbench_86_turn1,vicuna-13b-v1.2,expert_57,2
mtbench_86_turn1,alpaca-13b,expert_57,0
mtbench_86_turn2,vicuna-13b-v1.2,expert_57,1
mtbench_86_turn2,alpaca-13b,expert_57,1
mtbench_86_turn1,vicuna-13b-v1.2,expert_0,1
mtbench_86_turn1,gpt-4,expert_0,1
mtbench_87_turn1,alpaca-13b,expert_42,2
mtbench_87_turn1,llama-13b,expert_42,0
mtbench_87_turn2,alpaca-13b,expert_42,2
mtbench_87_turn2,llama-13b,expert_42,0
mtbench_87_turn1,claude-v1,expert_29,0
mtbench_87_turn1,gpt-3.5-turbo,expert_29,2
mtbench_87_turn2,claude-v1,expert_29,0
mtbench_87_turn2,gpt-3.5-turbo,expert_29,2
mtbench_87_turn1,gpt-3.5-turbo,author_0,2
mtbench_87_turn1,alpaca-13b,author_0,0
mtbench_87_turn2,gpt-3.5-turbo,author_0,2
mtbench_87_turn2,alpaca-13b,author_0,0
mtbench_87_turn1,gpt-3.5-turbo,expert_31,1
mtbench_87_turn1,claude-v1,expert_31,1
mtbench_87_turn2,gpt-3.5-turbo,expert_31,1
mtbench_87_turn2,claude-v1,expert_31,1
mtbench_87_turn1,gpt-3.5-turbo,author_4,0
mtbench_87_turn1,gpt-4,author_4,2
mtbench_87_turn2,gpt-3.5-turbo,author_4,1
mtbench_87_turn2,gpt-4,author_4,1
mtbench_87_turn1,gpt-3.5-turbo,expert_13,1
mtbench_87_turn1,vicuna-13b-v1.2,expert_13,1
mtbench_87_turn2,gpt-3.5-turbo,expert_13,2
mtbench_87_turn2,vicuna-13b-v1.2,expert_13,0
mtbench_87_turn1,gpt-3.5-turbo,expert_24,1
mtbench_87_turn1,vicuna-13b-v1.2,expert_24,1
mtbench_87_turn2,gpt-3.5-turbo,expert_24,2
mtbench_87_turn2,vicuna-13b-v1.2,expert_24,0
mtbench_87_turn1,gpt-4,expert_32,2
mtbench_87_turn1,claude-v1,expert_32,0
mtbench_87_turn2,gpt-4,expert_32,2
mtbench_87_turn2,claude-v1,expert_32,0
mtbench_87_turn1,gpt-4,expert_24,1
mtbench_87_turn1,gpt-3.5-turbo,expert_24,1
mtbench_87_turn2,gpt-4,expert_24,0
mtbench_87_turn2,gpt-3.5-turbo,expert_24,2
mtbench_87_turn1,llama-13b,author_4,0
mtbench_87_turn1,gpt-3.5-turbo,author_4,2
mtbench_87_turn2,llama-13b,author_4,0
mtbench_87_turn2,gpt-3.5-turbo,author_4,2
mtbench_87_turn1,llama-13b,expert_21,0
mtbench_87_turn1,vicuna-13b-v1.2,expert_21,2
mtbench_87_turn2,llama-13b,expert_21,1
mtbench_87_turn2,vicuna-13b-v1.2,expert_21,1
mtbench_87_turn1,vicuna-13b-v1.2,expert_22,2
mtbench_87_turn1,claude-v1,expert_22,0
mtbench_87_turn2,vicuna-13b-v1.2,expert_22,0
mtbench_87_turn2,claude-v1,expert_22,2
mtbench_87_turn1,vicuna-13b-v1.2,expert_20,2
mtbench_87_turn1,gpt-3.5-turbo,expert_20,0
mtbench_87_turn2,vicuna-13b-v1.2,expert_20,2
mtbench_87_turn2,gpt-3.5-turbo,expert_20,0
mtbench_87_turn1,vicuna-13b-v1.2,expert_9,1
mtbench_87_turn1,gpt-3.5-turbo,expert_9,1
mtbench_87_turn2,vicuna-13b-v1.2,expert_9,0
mtbench_87_turn2,gpt-3.5-turbo,expert_9,2
